Date,Title,Quantity Sold,Total Revenue
2025-11-09,Book_7872,1,489
2025-01-31,Book_9649,5,2355
2025-11-06,Book_9201,4,1804
2025-07-07,Book_9302,1,690
2025-10-15,Book_6887,2,1612
2025-02-17,Book_9697,5,2135
2025-05-21,Book_5986,1,710
2025-08-07,Book_4527,1,934
2025-09-11,Book_1663,4,3864
2025-06-21,Book_647,5,1900
2025-09-08,Book_8276,2,1948
2025-09-02,Book_1685,3,2514
2025-04-20,Book_4094,4,1748
2025-07-28,Book_7728,1,643
2025-03-04,Book_5777,5,3330
2025-06-11,Book_8540,2,1868
2025-12-19,Book_808,2,1086
2025-06-06,Book_1367,2,744
2025-01-25,Book_9433,2,756
2025-05-13,Book_1316,2,1000
2025-10-30,Book_7557,2,1414
2025-11-04,Book_5185,3,2751
2025-08-18,Book_1542,1,597
2025-01-16,Book_4584,3,2571
2025-01-29,Book_9576,4,1436
2025-10-21,Book_5117,4,2288
2025-02-15,Book_965,5,2740
2025-10-21,Book_8287,4,1864
2025-05-14,Book_7437,3,384
2025-10-20,Book_1286,5,3195
2025-03-01,Book_7184,2,1172
2025-08-27,Book_8156,1,197
2025-01-02,Book_6158,2,1886
2025-10-02,Book_3820,5,2665
2025-02-19,Book_8379,5,3050
2025-01-01,Book_6651,1,245
2025-12-29,Book_3264,5,1290
2025-09-24,Book_6652,2,1932
2025-11-24,Book_269,2,1170
2025-09-11,Book_8491,2,1438
2025-09-12,Book_576,1,275
2025-07-08,Book_2442,1,394
2025-05-04,Book_300,4,1204
2025-03-27,Book_4475,5,1680
2025-05-18,Book_578,1,370
2025-04-24,Book_7895,4,1544
2025-10-18,Book_5332,5,2565
2025-12-20,Book_1098,1,940
2025-02-14,Book_7846,3,2754
2025-05-11,Book_2173,5,3445
2025-07-07,Book_7586,5,4650
2025-07-09,Book_3452,2,1996
2025-09-12,Book_6677,4,748
2025-06-05,Book_8596,5,1660
2025-03-27,Book_4178,4,828
2025-12-30,Book_6683,3,993
2025-07-10,Book_5133,3,846
2025-10-19,Book_2687,1,611
2025-04-20,Book_2973,4,2844
2025-03-11,Book_3041,1,868
2025-05-11,Book_6829,2,554
2025-06-04,Book_6779,1,254
2025-01-25,Book_9915,4,2164
2025-11-02,Book_7803,4,960
2025-07-06,Book_1694,4,2596
2025-02-03,Book_2248,5,3935
2025-11-18,Book_3094,3,717
2025-03-30,Book_8704,1,356
2025-06-03,Book_1436,1,749
2025-03-28,Book_5461,1,506
2025-05-27,Book_7584,4,3452
2025-04-18,Book_5599,4,2252
2025-06-21,Book_7670,1,150
2025-10-11,Book_6872,4,2908
2025-09-03,Book_4513,4,2616
2025-02-03,Book_831,1,384
2025-09-29,Book_4439,3,642
2025-04-30,Book_8469,5,3900
2025-08-01,Book_3962,3,1299
2025-08-21,Book_9291,5,4435
2025-08-09,Book_905,1,105
2025-04-18,Book_9346,1,494
2025-10-31,Book_1975,5,3475
2025-12-18,Book_2809,3,549
2025-02-28,Book_8629,4,488
2025-11-22,Book_6187,1,410
2025-08-01,Book_1728,1,156
2025-02-13,Book_2538,3,1521
2025-07-22,Book_8808,3,2379
2025-01-04,Book_5822,4,2308
2025-04-27,Book_1718,4,1844
2025-05-14,Book_9880,3,2772
2025-07-11,Book_204,3,2334
2025-07-20,Book_8661,5,1805
2025-04-09,Book_9812,5,1965
2025-02-14,Book_3616,3,2445
2025-09-11,Book_7690,2,626
2025-11-17,Book_1215,1,331
2025-05-26,Book_8778,1,282
2025-05-12,Book_2325,4,2384
2025-08-06,Book_5263,4,2676
2025-05-16,Book_8975,1,642
2025-03-22,Book_7699,1,208
2025-07-17,Book_2989,2,228
2025-06-09,Book_3591,4,1520
2025-12-31,Book_465,2,1090
2025-10-05,Book_9501,4,1140
2025-03-31,Book_3219,4,3096
2025-03-16,Book_9356,5,2220
2025-03-24,Book_3037,3,1242
2025-09-09,Book_7077,4,1292
2025-03-13,Book_5323,2,774
2025-04-04,Book_2952,5,1480
2025-09-17,Book_7608,3,588
2025-02-18,Book_9469,5,4520
2025-08-12,Book_4701,3,2169
2025-11-07,Book_3664,5,4755
2025-11-20,Book_1127,1,384
2025-11-17,Book_1816,4,1432
2025-04-20,Book_6424,5,3505
2025-05-26,Book_74,1,170
2025-08-28,Book_3261,3,1353
2025-09-22,Book_6516,4,2532
2025-08-15,Book_6844,2,276
2025-09-18,Book_2201,3,2877
2025-07-27,Book_6358,1,518
2025-07-28,Book_1413,3,1056
2025-07-30,Book_1178,1,806
2025-05-02,Book_6958,5,3165
2025-05-21,Book_3536,2,1052
2025-03-05,Book_23,2,1588
2025-07-14,Book_6975,3,2835
2025-10-30,Book_4704,4,3864
2025-02-01,Book_7868,4,1448
2025-11-21,Book_1396,3,714
2025-08-12,Book_9077,3,2745
2025-10-16,Book_4200,2,1602
2025-01-08,Book_8380,5,2700
2025-06-06,Book_612,3,1998
2025-07-27,Book_1879,5,2825
2025-02-13,Book_7024,4,1392
2025-06-01,Book_7695,2,770
2025-12-14,Book_1141,3,1233
2025-01-21,Book_1070,4,1584
2025-12-02,Book_9976,1,991
2025-05-17,Book_1455,2,1860
2025-04-05,Book_3008,1,269
2025-06-15,Book_8814,3,1842
2025-07-18,Book_3617,5,2730
2025-10-07,Book_7622,4,2660
2025-05-19,Book_6271,3,1347
2025-03-26,Book_6192,4,1180
2025-02-28,Book_3803,2,1560
2025-09-10,Book_1566,2,922
2025-11-26,Book_7622,4,2660
2025-10-03,Book_4922,1,508
2025-03-07,Book_3793,5,2930
2025-02-20,Book_9090,5,1285
2025-07-08,Book_9006,2,968
2025-09-27,Book_5872,4,1128
2025-12-26,Book_953,3,1062
2025-11-09,Book_4387,4,1336
2025-04-05,Book_6198,4,3148
2025-09-19,Book_1058,1,680
2025-08-10,Book_8050,2,274
2025-05-07,Book_9757,5,4310
2025-04-04,Book_8697,1,357
2025-02-22,Book_267,4,728
2025-05-13,Book_7679,1,225
2025-10-31,Book_4043,2,772
2025-09-26,Book_4763,3,702
2025-05-21,Book_378,5,1450
2025-06-25,Book_7814,5,2855
2025-10-05,Book_7645,1,433
2025-09-23,Book_4867,3,1917
2025-06-10,Book_6210,1,347
2025-06-08,Book_7150,5,565
2025-10-01,Book_1296,3,2724
2025-09-07,Book_9059,3,2301
2025-06-02,Book_2696,5,3895
2025-08-07,Book_6186,3,495
2025-05-02,Book_1785,3,2826
2025-09-11,Book_2306,3,948
2025-11-06,Book_4267,5,4740
2025-06-29,Book_9529,3,375
2025-06-27,Book_9430,4,2300
2025-04-19,Book_4004,4,2880
2025-02-15,Book_6762,4,3768
2025-04-15,Book_2283,5,5000
2025-03-01,Book_5239,4,1532
2025-06-23,Book_5380,1,901
2025-02-13,Book_2752,2,1482
2025-07-19,Book_5020,3,1035
2025-12-01,Book_4992,5,1365
2025-01-15,Book_7756,2,1786
2025-10-17,Book_988,1,498
2025-04-29,Book_3485,3,1239
2025-04-24,Book_3963,2,1228
2025-09-13,Book_2116,4,1136
2025-06-01,Book_2260,5,535
2025-09-24,Book_1667,4,3388
2025-06-29,Book_7025,4,2152
2025-11-18,Book_6273,2,1038
2025-04-26,Book_9603,2,416
2025-08-15,Book_4724,4,3132
2025-11-07,Book_3191,4,1584
2025-10-03,Book_4309,2,1030
2025-11-30,Book_3023,4,2444
2025-09-21,Book_1812,5,2355
2025-07-28,Book_8693,5,4190
2025-08-29,Book_5218,3,2241
2025-05-11,Book_9179,4,2024
2025-12-05,Book_5709,1,717
2025-11-18,Book_3618,4,4000
2025-05-03,Book_2101,5,1375
2025-07-09,Book_7192,3,2979
2025-04-20,Book_8960,4,1424
2025-01-12,Book_5306,4,804
2025-08-05,Book_8899,1,939
2025-11-12,Book_3274,3,912
2025-09-25,Book_7976,5,4925
2025-04-13,Book_6569,5,2745
2025-01-04,Book_750,4,1912
2025-10-15,Book_5546,2,1950
2025-04-11,Book_7802,2,426
2025-01-14,Book_2892,3,336
2025-04-28,Book_6512,5,3730
2025-03-01,Book_4346,3,2475
2025-04-20,Book_5197,4,3496
2025-11-23,Book_5196,3,1872
2025-06-13,Book_1301,4,2172
2025-12-21,Book_3255,1,580
2025-03-19,Book_9679,3,1770
2025-09-21,Book_1261,2,416
2025-09-11,Book_9963,1,338
2025-12-18,Book_253,5,905
2025-03-22,Book_3146,5,4400
2025-02-23,Book_4310,4,3776
2025-10-28,Book_5038,3,1746
2025-08-04,Book_3218,5,4830
2025-12-26,Book_6364,1,865
2025-02-13,Book_1332,5,4365
2025-06-08,Book_464,2,780
2025-11-07,Book_1005,1,176
2025-12-13,Book_5826,2,500
2025-10-15,Book_5415,3,345
2025-01-22,Book_4720,2,1210
2025-04-10,Book_6197,5,3110
2025-03-06,Book_5378,5,4695
2025-01-02,Book_2379,3,2361
2025-10-08,Book_3401,4,1272
2025-04-11,Book_5134,1,336
2025-05-30,Book_3447,3,615
2025-10-23,Book_2916,3,540
2025-11-28,Book_186,4,3988
2025-06-11,Book_1421,3,2586
2025-04-28,Book_6660,5,2785
2025-03-29,Book_7140,4,3140
2025-05-28,Book_6590,4,1228
2025-05-02,Book_4704,4,3864
2025-08-23,Book_8217,1,457
2025-06-28,Book_5223,4,3608
2025-09-26,Book_6601,3,960
2025-08-25,Book_8979,1,636
2025-08-08,Book_5021,5,3890
2025-11-27,Book_2621,1,150
2025-09-20,Book_5205,2,1410
2025-09-02,Book_7958,4,2576
2025-03-04,Book_3952,4,3048
2025-01-31,Book_9625,2,1260
2025-07-02,Book_8244,4,1396
2025-07-09,Book_5594,3,420
2025-09-27,Book_1497,1,273
2025-11-12,Book_3127,4,3304
2025-11-16,Book_8187,1,140
2025-03-07,Book_4088,4,3512
2025-09-01,Book_4645,2,618
2025-02-27,Book_6037,4,2832
2025-10-14,Book_7096,4,720
2025-08-02,Book_8260,3,2736
2025-06-17,Book_5439,1,667
2025-07-04,Book_5710,5,2695
2025-01-11,Book_6066,4,3428
2025-04-24,Book_5199,3,2700
2025-03-29,Book_9863,2,910
2025-03-03,Book_1365,5,3670
2025-10-23,Book_8740,1,296
2025-05-31,Book_266,5,3740
2025-04-08,Book_993,4,3620
2025-10-24,Book_1263,3,2055
2025-03-26,Book_996,5,565
2025-07-18,Book_2982,5,3540
2025-12-03,Book_5954,4,1372
2025-01-11,Book_3942,2,290
2025-03-19,Book_6432,1,262
2025-08-14,Book_6362,4,2432
2025-04-09,Book_7581,5,3195
2025-10-01,Book_1683,3,2964
2025-09-30,Book_9622,1,469
2025-11-22,Book_6141,2,992
2025-02-10,Book_8657,2,868
2025-01-18,Book_5153,1,134
2025-04-11,Book_5889,1,543
2025-02-20,Book_8169,5,4370
2025-05-02,Book_1819,3,1695
2025-07-18,Book_2589,5,2125
2025-09-20,Book_6603,5,2090
2025-01-26,Book_6299,1,289
2025-08-15,Book_1017,3,1797
2025-04-10,Book_2331,4,1860
2025-05-25,Book_5388,2,536
2025-02-25,Book_811,5,4145
2025-09-16,Book_2549,3,948
2025-09-27,Book_6210,1,347
2025-10-26,Book_8261,4,3552
2025-10-15,Book_8369,2,1836
2025-04-17,Book_6313,1,190
2025-06-29,Book_1483,1,595
2025-08-18,Book_4893,3,615
2025-12-11,Book_443,2,676
2025-10-30,Book_2850,4,2488
2025-02-19,Book_9419,3,525
2025-12-05,Book_2277,3,1662
2025-01-28,Book_2757,1,806
2025-04-18,Book_9223,1,794
2025-10-28,Book_7846,2,1836
2025-06-21,Book_9798,2,1492
2025-06-22,Book_9280,4,3300
2025-09-04,Book_2729,4,3968
2025-06-07,Book_1647,2,730
2025-07-09,Book_928,2,1502
2025-10-27,Book_8912,2,1376
2025-05-04,Book_9258,3,1125
2025-02-05,Book_9537,4,1016
2025-04-02,Book_4070,2,1400
2025-12-23,Book_2467,5,3355
2025-12-12,Book_6094,1,244
2025-09-24,Book_1257,2,742
2025-12-16,Book_9113,1,568
2025-12-02,Book_8658,5,2220
2025-12-14,Book_1225,5,4095
2025-08-26,Book_7684,2,1468
2025-05-11,Book_5327,2,1546
2025-03-12,Book_5903,4,996
2025-01-06,Book_2692,4,2104
2025-02-05,Book_6142,5,2905
2025-09-18,Book_9098,1,807
2025-07-16,Book_843,3,606
2025-12-30,Book_339,3,1968
2025-08-29,Book_589,5,3520
2025-02-26,Book_6597,5,3820
2025-01-10,Book_7749,1,710
2025-11-06,Book_9136,3,771
2025-11-26,Book_1799,3,1467
2025-11-05,Book_126,1,656
2025-02-22,Book_4690,5,560
2025-02-26,Book_8445,2,1800
2025-05-25,Book_1237,5,3590
2025-12-08,Book_8740,1,296
2025-07-02,Book_942,4,2264
2025-11-30,Book_34,2,996
2025-08-07,Book_7649,2,258
2025-12-14,Book_6354,3,1902
2025-09-14,Book_8129,2,1122
2025-12-20,Book_7273,3,2649
2025-09-04,Book_3365,5,2305
2025-05-31,Book_2764,4,3052
2025-12-21,Book_3625,3,993
2025-05-20,Book_5099,3,339
2025-09-11,Book_6412,3,1896
2025-02-05,Book_6413,1,939
2025-02-12,Book_3385,2,788
2025-10-03,Book_2735,2,1340
2025-12-07,Book_8587,4,1392
2025-12-21,Book_8165,1,945
2025-06-06,Book_3576,1,980
2025-12-24,Book_5996,1,887
2025-10-20,Book_412,2,2000
2025-05-08,Book_8887,2,1618
2025-10-14,Book_7343,5,4570
2025-11-28,Book_5533,3,2601
2025-10-21,Book_4649,5,3205
2025-10-08,Book_4316,1,394
2025-03-23,Book_277,3,462
2025-09-26,Book_4146,2,530
2025-12-15,Book_4907,1,372
2025-05-14,Book_1021,1,652
2025-07-08,Book_5691,5,795
2025-10-13,Book_6731,5,4990
2025-01-01,Book_2067,1,305
2025-09-13,Book_1393,4,2972
2025-12-08,Book_9323,5,3150
2025-03-15,Book_5468,5,3400
2025-02-06,Book_2317,5,2715
2025-01-05,Book_2971,1,896
2025-06-01,Book_1961,4,3340
2025-02-20,Book_6001,5,2185
2025-05-22,Book_4799,3,903
2025-06-17,Book_3742,4,628
2025-02-28,Book_8590,5,3240
2025-09-20,Book_2742,3,2904
2025-07-21,Book_7508,3,2598
2025-09-25,Book_1247,5,860
2025-04-30,Book_6608,5,2690
2025-03-02,Book_9631,3,771
2025-04-13,Book_247,4,2728
2025-07-21,Book_4436,1,409
2025-11-30,Book_2505,4,572
2025-03-09,Book_1486,4,3924
2025-12-02,Book_6869,2,1250
2025-05-08,Book_515,2,1438
2025-05-14,Book_2281,4,1768
2025-07-29,Book_5462,4,3260
2025-09-04,Book_3379,4,3220
2025-07-28,Book_5725,4,2212
2025-02-15,Book_4184,5,2105
2025-10-01,Book_6443,2,1528
2025-04-13,Book_6106,3,534
2025-11-26,Book_3898,1,860
2025-09-23,Book_6846,1,988
2025-02-23,Book_8656,3,2388
2025-03-06,Book_5901,1,726
2025-04-20,Book_6897,3,2049
2025-07-09,Book_2387,4,2568
2025-03-04,Book_1973,5,3450
2025-04-15,Book_5320,1,613
2025-03-06,Book_77,5,2535
2025-07-11,Book_3320,2,282
2025-03-18,Book_405,1,186
2025-02-13,Book_4634,1,931
2025-09-09,Book_8025,1,715
2025-07-12,Book_3474,3,354
2025-04-26,Book_2407,2,1192
2025-12-28,Book_448,3,2454
2025-07-17,Book_5820,5,3875
2025-04-04,Book_6298,2,758
2025-03-12,Book_2603,1,105
2025-06-16,Book_2229,3,492
2025-11-08,Book_7396,4,608
2025-01-02,Book_6367,2,1328
2025-07-11,Book_771,5,4315
2025-01-04,Book_4064,2,446
2025-12-13,Book_8198,3,1431
2025-02-07,Book_3379,5,4025
2025-01-10,Book_1151,1,246
2025-03-30,Book_8350,1,608
2025-09-30,Book_6936,2,1566
2025-06-10,Book_6993,1,331
2025-10-10,Book_8065,4,2772
2025-03-05,Book_8131,2,1256
2025-06-04,Book_7337,4,1720
2025-12-21,Book_5290,4,2624
2025-10-02,Book_6054,3,1524
2025-10-30,Book_9437,5,4885
2025-09-06,Book_6453,1,838
2026-01-01,Book_1969,5,3880
2025-04-01,Book_9867,3,2127
2025-06-27,Book_9542,3,2841
2025-04-25,Book_145,5,4760
2025-01-05,Book_5677,1,322
2025-06-15,Book_1391,1,110
2025-03-28,Book_1240,2,940
2025-11-09,Book_7749,4,2840
2025-08-29,Book_7707,2,290
2025-07-28,Book_4924,3,2331
2025-11-04,Book_633,4,1980
2025-01-30,Book_5547,5,4455
2025-11-03,Book_9261,4,2560
2025-06-09,Book_5595,1,442
2025-11-24,Book_157,3,1605
2025-01-21,Book_6230,5,4330
2025-02-14,Book_6199,4,3492
2025-01-23,Book_1960,4,532
2025-07-02,Book_6385,2,204
2025-12-05,Book_5803,3,1548
2025-06-25,Book_3294,2,638
2025-02-19,Book_3456,4,3836
2025-07-09,Book_5584,4,2668
2025-07-18,Book_3115,3,2673
2025-06-14,Book_4016,1,535
2025-08-17,Book_5606,1,851
2025-10-04,Book_4503,3,1941
2025-09-24,Book_7214,3,714
2025-12-14,Book_7861,4,1784
2025-09-05,Book_6012,5,650
2025-06-28,Book_9861,5,930
2025-10-20,Book_1387,1,400
2025-07-06,Book_4736,2,1674
2025-11-28,Book_9142,4,2472
2025-07-01,Book_2438,2,272
2025-02-28,Book_5410,4,3556
2025-02-09,Book_5696,2,534
2025-08-28,Book_2452,2,624
2025-10-11,Book_7125,1,320
2025-02-22,Book_3761,2,1210
2025-04-26,Book_8836,5,560
2025-04-22,Book_2624,5,995
2025-10-18,Book_4660,4,3144
2025-02-01,Book_892,1,911
2025-04-26,Book_4728,4,3748
2025-11-29,Book_9067,3,483
2025-04-19,Book_5401,3,2541
2025-11-16,Book_5204,3,1569
2025-01-10,Book_3330,1,783
2025-06-08,Book_512,2,856
2025-07-15,Book_7953,3,390
2025-09-08,Book_8186,4,3680
2025-08-07,Book_5114,1,843
2025-02-08,Book_6550,3,1230
2025-10-28,Book_4311,1,736
2025-10-15,Book_3416,5,3550
2025-03-20,Book_9355,2,1650
2025-05-16,Book_4190,1,238
2025-12-13,Book_2945,3,2226
2025-03-09,Book_5968,4,472
2025-12-03,Book_2140,5,3170
2025-11-28,Book_8314,1,511
2025-04-14,Book_2077,3,1860
2025-06-19,Book_9835,2,1060
2025-12-07,Book_5361,1,944
2025-09-01,Book_8551,5,2880
2025-12-01,Book_7707,4,580
2025-08-03,Book_7649,5,645
2025-03-05,Book_7431,3,2715
2025-04-03,Book_753,4,2004
2025-09-20,Book_4702,2,704
2025-12-31,Book_3679,5,2180
2025-11-14,Book_8357,3,1248
2025-11-09,Book_7088,5,2555
2025-07-08,Book_6489,3,486
2025-04-16,Book_6327,3,519
2025-10-04,Book_296,3,621
2025-09-14,Book_7328,2,1206
2025-12-04,Book_9017,2,348
2025-05-07,Book_9297,4,3408
2025-11-18,Book_4397,3,2331
2025-06-16,Book_9708,5,4130
2025-08-29,Book_1423,1,145
2025-01-31,Book_8253,5,3115
2025-10-04,Book_4248,1,389
2025-09-06,Book_5530,1,511
2025-07-14,Book_5171,1,598
2025-08-21,Book_5483,3,2019
2025-04-10,Book_2223,3,876
2025-09-30,Book_4570,5,2740
2025-01-23,Book_4028,1,204
2025-02-06,Book_7993,2,1058
2025-05-08,Book_5065,5,4950
2025-09-07,Book_5101,1,883
2025-12-05,Book_6710,1,497
2025-03-18,Book_5755,5,890
2025-12-13,Book_7005,2,1582
2025-04-21,Book_6776,2,452
2025-05-19,Book_5920,3,2733
2025-04-12,Book_482,2,222
2025-02-09,Book_843,5,1010
2025-07-17,Book_4417,4,3408
2025-02-02,Book_9253,2,242
2025-11-03,Book_257,5,840
2025-11-19,Book_8799,3,816
2025-08-16,Book_9662,2,1992
2025-01-05,Book_6201,4,2228
2025-02-21,Book_6111,4,2548
2025-04-29,Book_6664,5,1540
2025-02-09,Book_2938,2,334
2025-01-30,Book_3066,1,925
2025-11-26,Book_7437,2,256
2025-09-25,Book_2343,2,1936
2025-11-02,Book_8539,1,313
2025-10-31,Book_4962,3,1398
2025-11-13,Book_627,1,160
2025-10-18,Book_9777,1,432
2025-07-18,Book_8552,3,1662
2025-03-06,Book_111,2,1684
2025-05-10,Book_2371,3,1605
2025-04-02,Book_8879,2,212
2025-06-22,Book_6222,5,1125
2025-04-13,Book_812,5,4770
2025-03-30,Book_8488,1,261
2025-03-20,Book_705,5,4715
2025-10-02,Book_5383,2,1336
2025-04-21,Book_7105,1,390
2025-05-14,Book_2001,3,2229
2025-01-11,Book_4707,3,1275
2025-02-02,Book_6451,1,870
2025-08-21,Book_4771,4,1712
2025-08-01,Book_5611,4,2952
2025-08-01,Book_3772,1,853
2025-03-16,Book_140,2,1620
2025-01-07,Book_9799,1,103
2025-04-11,Book_657,5,1635
2025-08-17,Book_9580,4,3340
2025-06-10,Book_4658,4,1488
2025-07-08,Book_7701,4,2348
2025-03-26,Book_733,3,2499
2025-07-27,Book_5276,5,4215
2025-05-16,Book_3379,2,1610
2025-02-06,Book_7168,2,1314
2025-06-30,Book_6289,5,840
2025-09-20,Book_8929,4,2864
2025-03-17,Book_2775,2,952
2025-12-02,Book_1903,3,999
2025-07-09,Book_7797,4,884
2025-03-18,Book_1682,5,4480
2025-01-07,Book_7159,1,111
2025-10-31,Book_9967,1,620
2025-01-09,Book_825,5,1045
2025-08-05,Book_1436,2,1498
2025-03-05,Book_2406,5,4455
2025-11-19,Book_655,4,1348
2025-07-30,Book_8745,1,717
2025-01-29,Book_8863,1,416
2025-10-22,Book_3432,1,935
2025-10-17,Book_6126,5,1490
2025-09-09,Book_163,4,1428
2025-12-12,Book_3023,2,1222
2025-02-15,Book_5226,2,768
2025-10-05,Book_2631,2,548
2025-05-17,Book_690,3,1044
2025-04-29,Book_5404,3,2412
2025-04-05,Book_2299,5,4550
2025-03-18,Book_7215,3,2853
2025-07-11,Book_4062,4,3840
2025-03-01,Book_8808,1,793
2025-09-26,Book_3412,1,487
2025-01-16,Book_1713,4,944
2025-01-05,Book_7908,5,4300
2025-10-04,Book_7240,1,812
2025-11-02,Book_2096,1,633
2025-03-06,Book_3741,1,873
2025-04-24,Book_8558,2,1724
2025-09-14,Book_4585,4,2712
2025-03-16,Book_7920,2,660
2025-06-29,Book_7002,4,3980
2025-03-01,Book_8371,5,3365
2025-12-12,Book_8412,5,2375
2025-12-29,Book_7113,2,504
2025-04-11,Book_3729,5,4420
2025-07-17,Book_2948,3,993
2025-08-15,Book_77,4,2028
2025-08-06,Book_5954,2,686
2025-07-12,Book_2312,2,1682
2025-11-15,Book_741,4,2232
2025-06-15,Book_95,2,238
2025-02-12,Book_3577,3,885
2025-05-09,Book_5779,4,3864
2025-04-24,Book_697,4,3896
2025-03-06,Book_6656,1,917
2025-11-16,Book_4265,1,204
2025-05-15,Book_4722,1,690
2025-05-28,Book_6951,3,897
2025-09-20,Book_4676,1,419
2025-08-08,Book_8869,2,480
2025-10-23,Book_5197,2,1748
2025-03-16,Book_33,3,432
2025-09-26,Book_6973,4,1852
2025-02-04,Book_7960,2,1286
2025-03-31,Book_559,3,2460
2025-12-23,Book_3111,5,2740
2025-11-14,Book_7969,2,1964
2025-10-11,Book_4162,2,1762
2025-12-04,Book_3820,3,1599
2025-10-03,Book_8827,5,3855
2025-07-09,Book_2027,4,968
2025-03-25,Book_8903,4,3124
2025-05-14,Book_3582,3,2274
2025-06-19,Book_9736,3,2208
2025-03-19,Book_1116,1,588
2025-06-07,Book_3325,2,1452
2025-12-05,Book_4097,1,268
2025-04-28,Book_9545,3,1416
2025-03-25,Book_6021,2,594
2025-08-11,Book_1584,2,1706
2025-07-03,Book_646,2,522
2025-12-05,Book_4491,1,801
2025-07-13,Book_5652,3,642
2025-04-30,Book_3156,1,430
2025-10-28,Book_6690,3,2811
2025-01-20,Book_9733,1,664
2025-11-30,Book_6862,5,3480
2025-02-07,Book_5483,3,2019
2025-07-31,Book_1087,2,898
2025-06-04,Book_5845,4,2628
2025-11-06,Book_9699,5,4270
2025-09-13,Book_4759,2,1560
2025-03-25,Book_3703,4,2856
2025-10-31,Book_4023,2,768
2025-06-02,Book_2256,3,1710
2025-04-30,Book_4931,4,1588
2025-03-15,Book_6851,2,1816
2025-01-08,Book_8594,1,157
2025-02-05,Book_2552,4,3996
2025-11-05,Book_4165,3,1659
2025-09-15,Book_1723,4,1840
2025-01-23,Book_2019,1,342
2025-03-14,Book_2781,3,1791
2025-10-15,Book_3646,2,922
2025-10-17,Book_5504,5,1905
2025-04-02,Book_4646,1,869
2025-03-12,Book_8713,4,952
2025-11-09,Book_698,1,965
2025-07-16,Book_4631,3,1905
2025-02-19,Book_626,5,785
2025-01-03,Book_2850,2,1244
2025-12-22,Book_7943,4,980
2025-12-09,Book_4731,2,1624
2025-09-17,Book_2889,5,2990
2025-02-14,Book_4365,3,681
2025-09-13,Book_1969,3,2328
2025-04-27,Book_2967,3,1158
2025-10-21,Book_3730,2,1904
2025-03-22,Book_8446,5,1115
2025-04-27,Book_7468,1,344
2025-07-04,Book_3766,4,2852
2025-05-09,Book_5254,2,1852
2025-12-08,Book_1779,5,4900
2025-06-09,Book_9498,5,1385
2025-09-08,Book_5117,5,2860
2025-01-16,Book_8624,2,228
2025-03-14,Book_1460,1,782
2025-02-08,Book_4411,2,326
2025-01-11,Book_7930,2,220
2025-07-19,Book_127,3,1032
2025-09-19,Book_7759,5,2685
2025-04-26,Book_4507,5,4710
2025-04-22,Book_6396,3,1647
2025-01-13,Book_5813,4,2332
2025-08-11,Book_2397,2,496
2025-10-08,Book_9928,5,3920
2025-06-29,Book_283,3,414
2025-10-07,Book_7381,2,1180
2025-11-11,Book_6260,4,2176
2025-09-13,Book_8390,3,519
2025-04-18,Book_7765,4,3924
2025-04-16,Book_5601,2,1066
2025-10-22,Book_191,5,4605
2025-08-07,Book_5717,1,396
2025-04-10,Book_5190,4,1312
2025-10-23,Book_4009,1,768
2025-08-08,Book_6940,2,922
2025-04-15,Book_8479,1,108
2025-11-12,Book_5495,5,2495
2025-10-25,Book_5650,1,240
2025-12-08,Book_7110,4,2488
2025-04-09,Book_8922,2,550
2025-09-04,Book_7464,3,2664
2025-04-05,Book_7318,5,2690
2025-06-24,Book_9682,4,2280
2025-01-31,Book_3458,3,1674
2025-05-25,Book_3910,4,536
2025-09-02,Book_6074,1,326
2025-04-23,Book_496,1,153
2025-12-28,Book_9711,1,347
2025-06-25,Book_7716,2,230
2025-07-04,Book_6051,4,3268
2025-06-06,Book_1041,4,3788
2025-09-19,Book_9403,4,3416
2025-10-12,Book_6371,4,680
2025-09-19,Book_4886,4,3632
2025-03-19,Book_1385,5,4030
2025-10-04,Book_2023,2,1698
2025-06-11,Book_1291,3,2859
2025-05-24,Book_5670,5,690
2025-01-01,Book_6291,5,2650
2025-02-13,Book_1600,3,1263
2025-07-21,Book_8541,1,676
2025-01-05,Book_4598,3,2079
2025-03-26,Book_3621,3,999
2025-01-28,Book_7454,4,740
2025-04-25,Book_9451,3,1827
2025-02-12,Book_2035,5,585
2025-10-26,Book_5508,3,2181
2025-11-03,Book_9973,1,829
2025-09-04,Book_1213,1,811
2025-10-21,Book_9879,3,2955
2025-04-03,Book_4960,3,1185
2025-08-18,Book_9248,5,590
2025-06-27,Book_6553,1,740
2025-10-05,Book_8332,3,357
2025-08-26,Book_9561,5,845
2025-09-25,Book_8002,1,541
2025-08-24,Book_3802,4,1512
2025-09-12,Book_5070,4,812
2025-06-09,Book_6126,5,1490
2025-06-24,Book_7213,1,711
2025-12-29,Book_6258,2,1584
2025-02-10,Book_124,1,443
2025-03-31,Book_1262,1,187
2025-02-14,Book_1009,1,750
2025-03-27,Book_623,5,1165
2025-04-05,Book_8766,5,3885
2025-08-13,Book_9760,3,1596
2025-05-18,Book_941,1,937
2025-07-26,Book_9597,2,894
2025-10-06,Book_6299,4,1156
2025-03-11,Book_1029,1,801
2025-08-28,Book_7359,5,4860
2025-09-21,Book_155,1,666
2025-12-24,Book_7206,1,468
